pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,duration_us,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,2000000,5,275,432.279,216.2948800000001,200.744,356.416,432.279,182.84,134750,466,0,0,53929,466,0,0,0.3458256029684601,0.0,0.3458256029684601,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,2000000,5,275,222.4,193.02626181818178,191.372,221.192,222.4,184.621,134750,0,0,0,45915,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,2000000,5,275,222.704,191.7241418181818,190.273,221.215,222.704,182.639,134750,0,0,0,45304,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,5000000,1,275,926.942,523.6990363636363,481.011,845.9,926.942,432.493,336600,668,0,0,136475,668,0,0,0.1984551396316102,0.0,0.1984551396316102,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,5000000,1,275,523.9,457.35682545454534,452.782,521.422,523.9,437.715,336600,0,0,0,115729,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,5000000,1,275,520.657,453.4677163636364,449.88,515.34,520.657,432.986,336600,0,0,0,113741,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,5000000,2,275,1053.0,549.9994436363637,477.418,1024.94,1053.0,425.327,336600,1020,0,0,139158,1020,0,0,0.30303030303030304,0.0,0.30303030303030304,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,5000000,2,275,847.946,462.6005454545455,455.342,539.175,847.946,435.028,336600,13,0,0,117467,13,0,0,0.0038621509209744503,0.0,0.0038621509209744503,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,5000000,2,275,838.377,459.52938909090904,451.311,528.903,838.377,431.877,336600,9,0,0,115910,9,0,0,0.00267379679144385,0.0,0.00267379679144385,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,5000000,3,275,1065.4,544.6303781818182,478.619,1023.78,1065.4,428.156,336600,1083,0,0,141746,1083,0,0,0.32174688057041,0.0,0.32174688057041,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,5000000,3,275,840.331,464.0325672727272,454.144,835.784,840.331,437.514,336600,28,0,0,119838,28,0,0,0.008318478906714201,0.0,0.008318478906714201,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,5000000,3,275,847.096,460.1710545454547,449.91,840.228,847.096,433.778,336600,27,0,0,118055,27,0,0,0.008021390374331552,0.0,0.008021390374331552,0.0
tornado,1100,l,fpar_tuned,fpar,oblivious,-threshold 20750 -disable_hop_rtt_normalization,0.25,5000000,4,275,1010.8,522.1573818181818,468.376,937.334,1010.8,429.056,336600,747,0,0,134310,747,0,0,0.22192513368983957,0.0,0.22192513368983957,0.0
tornado,1100,l,reps_no_partition,reps_dfp,reps,,0.25,5000000,4,275,527.243,457.45746181818174,452.336,524.586,527.243,435.597,336600,0,0,0,116344,0,0,0,0.0,0.0,0.0,0.0
tornado,1100,l,reps_partition,reps_dfp,reps,-reps_partition_entropy -reps_escalate_threshold 0.5 -reps_warmup_explore_rtts 0.5 -reps_explore_prob 70,0.25,5000000,4,275,524.166,454.2578727272727,449.355,523.628,524.166,431.869,336600,0,0,0,114113,0,0,0,0.0,0.0,0.0,0.0
