pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,5,115,287.4319130434783,230.736,522.228,534.668,173.862,56350,882,0,0,33490,882,0,0,1.565217391304348,0.0,1.565217391304348,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,6,115,309.2589565217391,324.882,673.179,686.165,173.862,56350,1140,8,0,35385,1069,0,0,2.023070097604259,0.01419698314108252,1.8970718722271518,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,6,115,306.3886521739131,320.353,665.451,669.488,173.862,56350,1113,3,0,34948,1059,0,0,1.9751552795031055,0.005323868677905945,1.8793256433007985,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,7,115,322.47702608695647,335.947,515.839,517.112,173.862,56350,1210,9,0,38473,1154,0,0,2.1472937000887313,0.015971606033717833,2.0479148181011535,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,7,115,323.8427478260869,333.423,522.733,571.106,173.862,56350,1269,5,0,39452,1170,0,0,2.251996450754215,0.008873114463176575,2.0763087843833183,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,8,115,288.81713913043484,301.063,514.385,533.801,173.862,56350,984,4,0,33165,934,0,0,1.7462289263531499,0.00709849157054126,1.6574977817213843,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,8,115,288.7832434782609,310.09,516.941,524.287,173.862,56350,940,0,0,34796,940,0,0,1.668145519077196,0.0,1.668145519077196,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,9,115,280.86456521739126,305.379,506.737,509.638,173.862,56350,840,0,0,33895,839,0,0,1.4906832298136645,0.0,1.4889086069210293,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,9,115,274.83822608695647,277.703,502.029,508.486,173.862,56350,850,0,0,34034,850,0,0,1.5084294587400178,0.0,1.5084294587400178,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.2,2000000,10,115,291.97443478260874,324.432,512.125,620.038,173.862,56350,1025,12,0,35593,941,0,0,1.8189884649511978,0.02129547471162378,1.6699201419698315,0.0
permutation,576,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.2,2000000,10,115,295.08023478260867,325.326,526.615,589.435,173.862,56350,1033,11,0,35313,943,0,0,1.8331854480922805,0.019520851818988466,1.6734693877551021,0.0
permutation,576,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,100000,1,230,30.689417826086952,27.7757,52.3008,128.61,19.4816,5750,47,0,0,3113,45,0,0,0.8173913043478261,0.0,0.782608695652174,0.0
