pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.4,2000000,5,440,464.3325113636362,478.441,1055.97,1166.9,173.862,215600,8986,15,0,172903,8727,0,0,4.167903525046382,0.006957328385899814,4.047773654916512,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.4,2000000,5,440,468.0020636363637,481.265,1043.9,1173.19,173.862,215600,8969,18,0,174979,8683,0,0,4.160018552875695,0.008348794063079777,4.027365491651206,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,100000,1,660,42.38194772727273,38.2886,136.586,250.457,19.4816,16500,2109,0,0,12277,2010,0,0,12.781818181818181,0.0,12.181818181818182,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,100000,1,660,43.79085227272728,40.4803,135.6,248.531,19.4816,16500,2190,1,0,12206,1976,0,0,13.272727272727273,0.006060606060606061,11.975757575757576,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,100000,2,660,42.76748575757578,38.5182,103.179,135.922,19.4816,16500,2504,0,0,12286,2466,0,0,15.175757575757576,0.0,14.945454545454545,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,100000,2,660,42.92104772727273,37.8363,131.176,140.06,19.4816,16500,2569,0,0,12301,2488,0,0,15.56969696969697,0.0,15.078787878787878,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,100000,3,660,43.18565530303029,36.9026,135.419,246.232,19.4867,16500,2269,1,0,12357,2100,0,0,13.751515151515152,0.006060606060606061,12.727272727272727,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,100000,3,660,42.346834242424194,37.4936,134.586,149.921,19.4867,16500,2236,1,0,12272,2168,0,0,13.55151515151515,0.006060606060606061,13.139393939393939,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,100000,4,660,46.33663636363639,36.8496,138.574,360.798,19.4867,16500,2888,1,0,12165,2594,0,0,17.503030303030304,0.006060606060606061,15.72121212121212,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,100000,4,660,44.02590272727274,36.4638,134.942,250.009,19.4867,16500,2857,1,0,12205,2767,0,0,17.315151515151516,0.006060606060606061,16.76969696969697,0.0
