pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,2000000,3,1800,4957.357544444453,5021.24,6043.56,6211.15,1007.21,882000,91751,0,0,869230,91751,0,0,10.402607709750567,0.0,10.402607709750567,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,2000000,4,1800,4853.531506666667,4986.6,6212.67,6381.76,186.956,882000,90658,0,0,861329,90658,0,0,10.278684807256235,0.0,10.278684807256235,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,2000000,4,1800,4956.100188888881,5011.21,6203.02,6372.9,444.057,882000,92077,0,0,868744,92077,0,0,10.439569160997733,0.0,10.439569160997733,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,2000000,5,1800,4863.672624444445,4955.09,6168.96,6373.0,192.951,882000,90388,0,0,861197,90388,0,0,10.248072562358276,0.0,10.248072562358276,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,2000000,5,1800,4972.200875000005,5006.14,6178.37,6394.91,900.205,882000,92123,0,0,869039,92123,0,0,10.444784580498867,0.0,10.444784580498867,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,10000000,1,1800,25073.85868111112,25674.0,32946.9,33352.8,931.29,4406400,100522,0,0,4352644,100522,0,0,2.2812726942628903,0.0,2.2812726942628903,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,10000000,1,1800,25500.698611111085,25670.3,32899.9,33363.8,1120.7,4406400,101502,0,0,4378465,101502,0,0,2.303513071895425,0.0,2.303513071895425,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,10000000,2,1800,25344.1179677778,26014.5,34596.7,34995.8,910.04,4406400,102146,0,0,4360513,102146,0,0,2.3181281771968045,0.0,2.3181281771968045,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,10000000,2,1800,25619.284694444443,26073.5,34589.9,35023.0,7625.64,4406400,104110,0,0,4379888,104110,0,0,2.362699709513435,0.0,2.362699709513435,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,10000000,3,1800,25033.167991111113,25711.6,30459.5,30933.8,936.306,4406400,100615,0,0,4354457,100615,0,0,2.283383260711692,0.0,2.283383260711692,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,10000000,3,1800,25452.96046111107,25718.7,30356.2,30935.8,5532.01,4406400,102298,0,0,4379806,102298,0,0,2.3215777051561366,0.0,2.3215777051561366,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,10000000,4,1800,24907.646696666627,25500.3,31299.5,31777.4,982.896,4406400,99625,0,0,4352637,99625,0,0,2.2609159404502543,0.0,2.2609159404502543,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,10000000,4,1800,25430.084088888903,25663.3,31283.6,31744.5,1127.93,4406400,101511,0,0,4379173,101511,0,0,2.303717320261438,0.0,2.303717320261438,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.5,10000000,5,1800,24987.825162777764,25366.1,31248.3,31739.0,901.033,4406400,100439,0,0,4346105,100439,0,0,2.279389070442992,0.0,2.279389070442992,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.5,10000000,5,1800,25498.776938888852,25735.3,31075.7,31739.4,4380.0,4406400,101591,0,0,4380893,101591,0,0,2.305532861292665,0.0,2.305532861292665,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,100000,1,2700,346.53639333333314,367.794,479.524,500.137,32.9454,67500,131308,0,0,66751,131308,0,0,194.53037037037038,0.0,194.53037037037038,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,100000,1,2700,352.5509407407406,370.102,483.74,506.127,111.835,67500,133679,0,0,67500,133679,0,0,198.04296296296297,0.0,198.04296296296297,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,100000,2,2700,346.7825653703707,369.724,471.749,510.852,32.8758,67500,131430,0,0,66884,131430,0,0,194.7111111111111,0.0,194.7111111111111,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,100000,2,2700,352.0563474074074,369.24,471.148,522.662,119.391,67500,133582,0,0,67500,133582,0,0,197.89925925925925,0.0,197.89925925925925,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,100000,3,2700,345.3705975185185,366.491,461.766,504.483,31.6938,67500,130843,0,0,66703,130843,0,0,193.84148148148148,0.0,193.84148148148148,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,100000,3,2700,352.1542347407409,368.954,468.805,488.102,99.2408,67500,133509,0,0,67500,133509,0,0,197.79111111111112,0.0,197.79111111111112,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,100000,4,2700,345.7945327407409,368.948,469.82,510.037,31.6176,67500,131495,0,0,66763,131495,0,0,194.8074074074074,0.0,194.8074074074074,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,100000,4,2700,352.85887888888857,371.349,467.782,499.371,108.416,67500,133809,0,0,67500,133809,0,0,198.23555555555555,0.0,198.23555555555555,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,100000,5,2700,346.26021385185095,369.436,460.99,502.764,33.0987,67500,131562,0,0,66797,131562,0,0,194.90666666666667,0.0,194.90666666666667,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,100000,5,2700,352.72908270370385,371.935,466.514,506.902,80.2072,67500,133872,0,0,67498,133872,0,0,198.32888888888888,0.0,198.32888888888888,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,500000,1,2700,1813.3511548888914,1841.62,2277.45,2325.54,64.0149,332100,140684,0,0,322520,140684,0,0,42.3619391749473,0.0,42.3619391749473,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,500000,1,2700,1848.2687748148203,1846.96,2276.68,2320.15,482.038,332100,143176,0,0,325791,143176,0,0,43.11231556760012,0.0,43.11231556760012,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,500000,2,2700,1813.2458164814866,1851.75,2255.77,2351.54,63.8368,332100,140793,0,0,322612,140793,0,0,42.39476061427281,0.0,42.39476061427281,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,500000,2,2700,1842.508113703707,1855.98,2269.07,2359.33,549.655,332100,142770,0,0,325634,142770,0,0,42.99006323396567,0.0,42.99006323396567,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,500000,3,2700,1807.8430568518513,1856.11,2202.82,2272.53,64.8483,332100,140013,0,0,322100,140013,0,0,42.15989159891599,0.0,42.15989159891599,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,500000,3,2700,1848.2220644444428,1868.83,2230.77,2286.53,466.135,332100,142945,0,0,325885,142945,0,0,43.04275820535983,0.0,43.04275820535983,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,500000,4,2700,1811.0291179259273,1851.09,2232.35,2280.32,64.5477,332100,140562,0,0,322214,140562,0,0,42.32520325203252,0.0,42.32520325203252,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,500000,4,2700,1847.9372862962944,1861.15,2225.19,2275.15,483.904,332100,142953,0,0,325871,142953,0,0,43.04516711833785,0.0,43.04516711833785,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,500000,5,2700,1816.5806086296304,1856.5,2240.28,2360.81,64.2934,332100,140603,0,0,322476,140603,0,0,42.337548931044864,0.0,42.337548931044864,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,500000,5,2700,1851.383726296294,1863.66,2253.64,2358.81,288.317,332100,143078,0,0,325735,143078,0,0,43.08280638361939,0.0,43.08280638361939,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,2000000,1,2700,7377.470086296292,7463.87,9043.92,9163.37,196.696,1323000,152823,1,0,1299968,152822,0,0,11.55124716553288,7.558578987150416e-05,11.551171579743007,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,2000000,1,2700,7524.275425925944,7489.64,9053.68,9149.19,1872.14,1323000,155985,0,0,1313266,155985,0,0,11.790249433106576,0.0,11.790249433106576,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,2000000,2,2700,7377.420886666674,7518.73,9155.96,9316.97,198.941,1323000,153481,0,0,1301552,153481,0,0,11.600982615268329,0.0,11.600982615268329,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,2000000,2,2700,7489.968137037031,7532.44,9071.71,9310.42,1856.11,1323000,154163,0,0,1312698,154163,0,0,11.652532123960695,0.0,11.652532123960695,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,2000000,3,2700,7339.641185185199,7581.09,8817.44,8985.73,195.66,1323000,151765,0,0,1298488,151765,0,0,11.471277399848828,0.0,11.471277399848828,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,2000000,3,2700,7524.953362962967,7617.06,8869.2,8979.44,1734.87,1323000,155152,0,0,1312759,155152,0,0,11.727286470143612,0.0,11.727286470143612,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,2000000,4,2700,7364.548852962957,7523.09,8871.0,8978.55,197.291,1323000,153676,0,0,1300094,153676,0,0,11.615721844293272,0.0,11.615721844293272,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,2000000,4,2700,7506.069218518519,7541.01,8912.01,8989.08,1706.15,1323000,155758,0,0,1312721,155758,0,0,11.773091458805744,0.0,11.773091458805744,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,2000000,5,2700,7375.93835925926,7534.72,9065.67,9312.25,193.907,1323000,152730,0,0,1300847,152730,0,0,11.54421768707483,0.0,11.54421768707483,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,2000000,5,2700,7519.409318518521,7578.9,9090.01,9296.94,1315.55,1323000,155450,0,0,1312646,155450,0,0,11.74981103552532,0.0,11.74981103552532,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,10000000,1,2700,37619.02547518516,38103.0,45381.7,45558.6,916.152,6609600,233771,1,0,6538489,233770,0,0,3.5368403534253208,1.512950859356088e-05,3.5368252239167273,0.0
tornado,3600,l,reps_dfp_hopnorm_part,reps_dfp,reps,-reps_partition_entropy,0.75,10000000,1,2700,38380.96137037039,38313.4,45359.3,45589.1,10333.5,6609600,237617,0,0,6594113,237617,0,0,3.595028443476156,0.0,3.595028443476156,0.0
tornado,3600,l,fpar,fpar,oblivious,,0.75,10000000,2,2700,37677.36385037039,38488.0,45937.7,46367.8,936.003,6609600,238493,0,0,6545222,238493,0,0,3.6082818930041154,0.0,3.6082818930041154,0.0
